Time,Channel A
71.0067116,0.4760888
71.0118316,0.4760888
71.0169516,0.4760888
71.0220716,0.4760888
71.0271916,0.4760888
71.0323116,0.4760888
71.0374316,0.4760888
71.0425516,0.4760888
71.0476716,0.4760888
71.0527916,0.4760888
71.0579116,0.4760888
71.0630316,0.4760888
71.0681516,0.4760888
71.0732716,0.4760888
71.0783916,0.4760888
71.0835116,0.4760888
71.0886316,0.4760888
71.0937516,0.4760888
71.0988716,0.4760888
71.1039916,0.4760888
71.1091116,0.4760888
71.1142316,0.4760888
71.1193516,0.4760888
71.1244716,0.4760888
71.1295916,0.4760888
71.1347116,0.4760888
71.1398316,0.3173925
71.1449516,0.3173925
71.1500716,0.3173925
71.1551916,0.3173925
71.1603116,0.3173925
71.1654316,0.3173925
71.1705516,0.3173925
71.1756716,0.4760888
71.18079159,0.4760888
71.18591159,0.3173925
71.19103159,0.3173925
71.19615159,0.3173925
71.20127159,0.4760888
71.20639159,0.3173925
71.21151159,0.4760888
71.21663159,0.3173925
71.22175159,0.3173925
71.22687159,0.3173925
71.23199159,0.3173925
71.23711159,0.3173925
71.24223159,0.3173925
71.24735159,0.3173925
71.25247159,0.3173925
71.25759159,0.3173925
71.26271159,0.3173925
71.26783159,0.3173925
71.27295159,0.3173925
71.27807159,0.3173925
71.28319159,0.3173925
71.28831159,0.3173925
71.29343159,0.3173925
71.29855159,0.3173925
71.30367159,0.3173925
71.30879159,0.3173925
71.31391159,0.3173925
71.31903159,0.3173925
71.32415159,0.3173925
71.32927159,0.3173925
71.33439159,0.3173925
71.33951159,0.3173925
71.34463159,0.3173925
71.34975159,0.3173925
71.35487159,0.3173925
71.35999159,0.3173925
71.36511159,0.3173925
71.37023159,0.3173925
71.37535159,0.3173925
71.38047159,0.3173925
71.38559159,0.3173925
71.39071159,0.3173925
71.39583159,0.3173925
71.40095159,0.3173925
71.40607159,0.3173925
71.41119159,0.3173925
71.41631159,0.3173925
71.42143159,0.3173925
71.42655159,0.3173925
71.43167159,0.3173925
71.43679159,0.3173925
71.44191159,0.3173925
71.44703159,0.3173925
71.45215159,0.3173925
71.45727159,0.3173925
71.46239159,0.3173925
71.46751159,0.3173925
71.47263159,0.3173925
71.47775159,0.3173925
71.48287159,0.1586962
71.48799159,0.1586962
71.49311159,0.1586962
71.49823159,0.3173925
71.50335159,0.3173925
71.50847159,0.3173925
71.51359159,0.3173925
71.51871159,0.1586962
71.52383159,0.3173925
71.52895159,0.3173925
71.53407159,0.1586962
71.53919159,0.3173925
71.54431159,0.3173925
71.54943159,0.3173925
71.55455159,0.3173925
71.55967159,0.3173925
71.56479159,0.3173925
71.56991159,0.3173925
71.57503159,0.3173925
71.58015159,0.3173925
71.58527159,0.3173925
71.59039159,0.3173925
71.59551159,0.3173925
71.60063159,0.3173925
71.60575159,0.3173925
71.61087159,0.3173925
71.61599159,0.3173925
71.62111159,0.3173925
71.62623159,0.3173925
71.63135159,0.3173925
71.63647159,0.3173925
71.64159159,0.3173925
71.64671159,0.3173925
71.65183159,0.3173925
71.65695159,0.3173925
71.66207159,0.3173925
71.66719159,0.3173925
71.67231159,0.3173925
71.67743159,0.3173925
71.68255159,0.3173925
71.68767159,0.1586962
71.69279159,0.3173925
71.69791159,0.3173925
71.70303159,0.3173925
71.70815159,0.3173925
71.71327159,0.3173925
71.71839159,0.3173925
71.72351159,0.3173925
71.72863159,0.3173925
71.73375159,0.3173925
71.73887159,0.3173925
71.74399159,0.3173925
71.74911159,0.3173925
71.75423159,0.3173925
71.75935159,0.3173925
71.76447159,0.3173925
71.76959159,0.3173925
71.77471159,0.3173925
71.77983159,0.3173925
71.78495159,0.3173925
71.79007159,0.3173925
71.79519159,0.3173925
71.80031159,0.1586962
71.80543159,0.3173925
71.81055159,0.3173925
71.81567159,0.3173925
71.82079159,0.3173925
71.82591159,0.3173925
71.83103159,0.3173925
71.83615159,0.3173925
71.84127159,0.3173925
71.84639159,0.3173925
71.85151159,0.3173925
71.85663159,0.3173925
71.86175159,0.3173925
71.86687159,0.3173925
71.87199159,0.3173925
71.87711159,0.3173925
71.88223159,0.3173925
71.88735159,0.3173925
71.89247159,0.3173925
71.89759159,0.3173925
71.90271159,0.3173925
71.90783159,0.3173925
71.91295159,0.3173925
71.91807159,0.3173925
71.92319159,0.3173925
71.92831159,0.3173925
71.93343159,0.3173925
71.93855159,0.3173925
71.94367159,0.3173925
71.94879159,0.3173925
71.95391159,0.3173925
71.95903159,0.3173925
71.96415159,0.3173925
71.96927159,0.3173925
71.97439159,0.3173925
71.97951159,0.3173925
71.98463159,0.3173925
71.98975159,0.3173925
71.99487159,0.3173925
71.99999159,0.3173925
72.00511159,0.3173925
72.01023159,0.3173925
72.01535159,0.3173925
72.02047159,0.3173925
72.02559159,0.3173925
72.03071159,0.3173925
72.03583159,0.3173925
72.04095159,0.3173925
72.04607159,0.3173925
72.05119159,0.3173925
72.05631159,0.3173925
72.06143159,0.3173925
72.06655159,0.3173925
72.07167159,0.3173925
72.07679159,0.3173925
72.08191159,0.3173925
72.08703159,0.3173925
72.09215159,0.3173925
72.09727159,0.3173925
72.10239159,0.3173925
72.10751159,0.3173925
72.11263159,0.3173925
72.11775159,0.3173925
72.12287159,0.3173925
72.12799159,0.3173925
72.13311159,0.3173925
72.13823159,0.3173925
72.14335159,0.3173925
72.14847159,0.3173925
72.15359159,0.3173925
72.15871159,0.3173925
72.16383159,0.3173925
72.16895159,0.3173925
72.17407159,0.3173925
72.17919159,0.3173925
72.18431159,0.3173925
72.18943159,0.3173925
72.19455159,0.3173925
72.19967159,0.3173925
72.20479159,0.1586962
72.20991159,0.1586962
72.21503159,0.1586962
72.22015159,0.0
72.22527159,0.0
72.23039159,0.1586962
72.23551159,0.1586962
72.24063159,0.3173925
72.24575159,0.3173925
72.25087159,0.3173925
72.25599159,0.3173925
72.26111159,0.3173925
72.26623159,0.3173925
72.27135159,0.3173925
72.27647159,0.3173925
72.28159159,0.3173925
72.28671159,0.3173925
72.29183159,0.3173925
72.29695159,0.3173925
72.30207159,0.3173925
72.30719159,0.3173925
72.31231159,0.3173925
72.31743159,0.3173925
72.32255159,0.3173925
72.32767159,0.3173925
72.33279159,0.3173925
72.33791159,0.3173925
72.34303159,0.3173925
72.34815159,0.3173925
72.35327159,0.3173925
72.35839159,0.3173925
72.36351159,0.3173925
72.36863159,0.3173925
72.37375159,0.3173925
72.37887159,0.3173925
72.38399159,0.3173925
72.38911159,0.3173925
72.39423159,0.3173925
72.39935159,0.3173925
72.40447159,0.3173925
72.40959159,0.3173925
72.41471159,0.3173925
72.41983159,0.3173925
72.42495159,0.3173925
72.43007159,0.4760888
72.43519159,0.3173925
72.44031159,0.3173925
72.44543159,0.3173925
72.45055159,0.3173925
72.45567159,0.3173925
72.46079159,0.3173925
72.46591159,0.3173925
72.47103159,0.3173925
72.47615159,0.3173925
72.48127159,0.3173925
72.48639159,0.3173925
72.49151159,0.3173925
72.49663159,0.3173925
72.50175159,0.3173925
72.50687159,0.3173925
72.51199159,0.3173925
72.51711159,0.3173925
72.52223159,0.3173925
72.52735159,0.3173925
72.53247159,0.3173925
72.53759159,0.3173925
72.54271159,0.3173925
72.54783159,0.3173925
72.55295159,0.3173925
72.55807159,0.3173925
72.56319159,0.3173925
72.56831159,0.3173925
72.57343159,0.3173925
72.57855159,0.3173925
72.58367159,0.3173925
72.58879159,0.3173925
72.59391159,0.3173925
72.59903159,0.3173925
72.60415159,0.3173925
72.60927159,0.3173925
72.61439159,0.3173925
72.61951159,0.3173925
72.62463159,0.3173925
72.62975159,0.3173925
72.63487159,0.3173925
72.63999159,0.3173925
72.64511159,0.3173925
72.65023159,0.3173925
72.65535159,0.3173925
72.66047159,0.3173925
72.66559159,0.3173925
72.67071159,0.3173925
72.67583159,0.3173925
72.68095159,0.3173925
72.68607159,0.3173925
72.69119159,0.3173925
72.69631159,0.3173925
72.70143159,0.3173925
72.70655159,0.3173925
72.71167159,0.3173925
72.71679159,0.3173925
72.72191159,0.3173925
72.72703159,0.3173925
72.73215159,0.3173925
72.73727159,0.3173925
72.74239159,0.3173925
72.74751159,0.3173925
72.75263159,0.3173925
72.75775159,0.3173925
72.76287159,0.3173925
72.76799159,0.3173925
72.77311159,0.3173925
72.77823159,0.3173925
72.78335159,0.3173925
72.78847159,0.3173925
72.79359159,0.3173925
72.79871159,0.3173925
72.80383159,0.3173925
72.80895159,0.3173925
72.81407159,0.3173925
72.81919159,0.3173925
72.82431159,0.3173925
72.82943158,0.3173925
72.83455158,0.3173925
72.83967158,0.3173925
72.84479158,0.3173925
72.84991158,0.3173925
72.85503158,0.3173925
72.86015158,0.3173925
72.86527158,0.3173925
72.87039158,0.3173925
72.87551158,0.3173925
72.88063158,0.3173925
72.88575158,0.3173925
72.89087158,0.3173925
72.89599158,0.3173925
72.90111158,0.3173925
72.90623158,0.3173925
72.91135158,0.3173925
72.91647158,0.3173925
72.92159158,0.1586962
72.92671158,0.3173925
72.93183158,0.3173925
72.93695158,0.3173925
72.94207158,0.1586962
72.94719158,0.3173925
72.95231158,0.3173925
72.95743158,0.3173925
72.96255158,0.3173925
72.96767158,0.3173925
72.97279158,0.3173925
72.97791158,0.3173925
72.98303158,0.3173925
72.98815158,0.3173925
72.99327158,0.3173925
72.99839158,0.3173925
73.00351158,0.3173925
73.00863158,0.3173925
73.01375158,0.3173925
73.01887158,0.3173925
73.02399158,0.3173925
73.02911158,0.3173925
73.03423158,0.3173925
73.03935158,0.3173925
73.04447158,0.3173925
73.04959158,0.3173925
73.05471158,0.3173925
73.05983158,0.3173925
73.06495158,0.3173925
73.07007158,0.3173925
73.07519158,0.3173925
73.08031158,0.3173925
73.08543158,0.3173925
73.09055158,0.3173925
73.09567158,0.3173925
73.10079158,0.3173925
73.10591158,0.3173925
73.11103158,0.3173925
73.11615158,0.3173925
73.12127158,0.3173925
73.12639158,0.3173925
73.13151158,0.3173925
73.13663158,0.3173925
73.14175158,0.3173925
73.14687158,0.3173925
73.15199158,0.3173925
73.15711158,0.3173925
73.16223158,0.3173925
73.16735158,0.3173925
73.17247158,0.3173925
73.17759158,0.3173925
73.18271158,0.3173925
73.18783158,0.3173925
73.19295158,0.3173925
73.19807158,0.3173925
73.20319158,0.3173925
73.20831158,0.3173925
73.21343158,0.3173925
73.21855158,0.3173925
73.22367158,0.3173925
73.22879158,0.3173925
73.23391158,0.3173925
73.23903158,0.3173925
73.24415158,0.3173925
73.24927158,0.3173925
73.25439158,0.3173925
73.25951158,0.3173925
73.26463158,0.3173925
73.26975158,0.3173925
73.27487158,0.3173925
73.27999158,0.3173925
73.28511158,0.3173925
73.29023158,0.3173925
73.29535158,0.3173925
73.30047158,0.3173925
73.30559158,0.3173925
73.31071158,0.3173925
73.31583158,0.3173925
73.32095158,0.3173925
73.32607158,0.3173925
73.33119158,0.3173925
73.33631158,0.3173925
73.34143158,0.3173925
73.34655158,0.3173925
73.35167158,0.3173925
73.35679158,0.3173925
73.36191158,0.4760888
73.36703158,0.4760888
73.37215158,0.4760888
73.37727158,0.4760888
73.38239158,0.3173925
